teleplay_id,name,genre,type,episodes,members,rating
1831,Iczer-Girl Iczelion,"Action, Adventure, Sci-Fi",short,2,1194,6.16
2086,NG Knight Ramune &amp; 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,"Adventure, Comedy, Fantasy, Shounen",short,3,421,6.27
13917,Star☆Jewel Gaiden: Natsumi Oblivion,"Restricted, Yuri",short,1,883,5.91
10470,God Eater Prologue,"Action, Fantasy, Military, Sci-Fi",Special,1,19414,7.01
2575,Don Chuck Monogatari,"Adventure, Kids, Slice of Life",medium,26,411,6.79
612,PetoPeto-san,"Comedy, Fantasy, Romance, School",medium,13,3956,6.66
3821,Portable Kuukou,"Music, Sci-Fi",Music,1,1515,6.16
5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,"Mecha, Sci-Fi",long,1,220,5.57
930,Densetsu Kyojin Ideon,"Drama, Mecha, Sci-Fi, Space",medium,39,5517,7.25
15579,Shinkai Densetsu Meremanoid,"Adventure, Fantasy",medium,24,163,5.5
6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",medium,13,300,5.72
3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,"Drama, Shoujo",short,3,1248,6.53
6827,Suzume no Oyado,Fantasy,long,1,359,5.63
32826,Yuuki no Baton,Music,Music,1,549,5.68
5653,Mahou Shoujo Ai San: The Anime,"Demons, Restricted, School, Supernatural",short,3,1981,6.36
31977,Hanabi,"Drama, Music, Romance, Slice of Life",Music,1,162,5.8
21339,Psycho-Pass Movie,"Action, Military, Police, Sci-Fi",long,1,94677,7.59
4312,Hokuto no Ken: Toki-den,"Action, Martial Arts",short,1,3662,6.35
1782,Hyakki,"Restricted, Horror",short,3,1341,5.99
16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",long,1,83,5.75
12781,Yoshimoto Muchikko Monogatari,Comedy,medium,47,88,5.27
31518,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,"Harem, Restricted, School",short,1,1729,6.09
1142,Hachimitsu to Clover II,"Drama, Josei, Romance",medium,12,61493,7.63
2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,"Adventure, Comedy, Mystery, Police, Shounen",short,1,8252,7.38
4591,Yoiko,"Comedy, School, Slice of Life",medium,20,2238,6.73
28115,Onigara,"Demons, Kids",short,1,64,5.32
32977,Aggressive Retsuko,"Comedy, Music",medium,Unknown,5465,6.51
7580,Ikkitousen: Xtreme Xecutor,"Action, Ecchi, Martial Arts, School, Super Power",medium,12,28260,6.9
34213,Getsuyoubi no Tawawa,Slice of Life,ONA,12,16663,7.15
6802,So Ra No Wo To,"Military, Music, Sci-Fi, Slice of Life",medium,12,84390,7.86
24809,Arigatou Kumanofu,Comedy,ONA,11,69,5.19
32644,Yaseruyagi,,ONA,1,30,5.17
15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,"Comedy, Ecchi, School, Sports",short,1,10122,6.85
33358,Mahou no Star Magical Emi: Finale! Finale!,"Comedy, Magic, Shoujo",short,1,107,5.33
3318,Kimi ga Nozomu Eien: Next Season,"Drama, Romance",short,4,21064,7.13
27793,It Girl,Music,Music,1,961,5.93
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",long,1,2553,6.85
8227,Akuma-kun: Youkoso Akuma Land e!!,"Adventure, Fantasy, Horror, Magic, Supernatural",long,1,185,5.21
1026,Yakumo Tatsu,"Adventure, Historical, Horror, Shoujo, Supernatural",short,2,2427,6.75
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,"Drama, Magic, Psychological, Thriller",long,1,135735,7.66
2436,Angelium,Restricted,short,2,3395,6.39
3743,Murder,"Mystery, Parody, Vampire",long,1,963,6.05
29367,Jam the Housnail,"Adventure, Kids",medium,15,49,5.92
8525,Kami nomi zo Shiru Sekai,"Comedy, Harem, Romance, Shounen, Supernatural",medium,12,284846,7.88
15407,Magical Suite Prism Nana,Magic,short,7,6797,6.53
31344,K: Missing Kings - Manner Movie,Comedy,long,1,3235,6.39
3503,Kanokon,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",medium,12,122288,7.65
9857,Bakusou Kyoudai Let&#039;s &amp; Go Special,"Adventure, Cars, Shounen, Sports",Special,1,344,6.44
31109,Hatsukoi Monster,"Comedy, Romance, School, Shoujo",medium,12,37238,7.34
970,Yokoyama Mitsuteru Sangokushi,"Adventure, Historical",medium,47,2849,7.16
1064,Mazinkaiser,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",short,7,4681,7.13
4689,Kaze no Toori Michi,Music,Music,1,1902,6.14
3757,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,"Adventure, Fantasy",long,1,573,6.04
8292,Seitokaichou Hikaru,Restricted,short,1,2772,6.28
524,Onegai☆Twins: Natsu wa Owaranai,"Comedy, Drama, Romance",short,1,22614,7.15
21041,Follow Me,"Drama, Music, Romance, Slice of Life",Music,1,1165,6.55
3633,Angel,"Comedy, Restricted, School",short,1,1005,6.12
3320,Harbor Light Monogatari: Fashion Lala yori,Shoujo,short,1,800,5.93
2524,Jungle de Ikou!,"Action, Adventure, Comedy, Ecchi, Magic",short,3,3185,6.28
27411,Ghost in the Shell (2015),"Action, Mecha, Police, Psychological, Sci-Fi",long,1,19872,7.09
20755,Ganbare! Lulu Lolo,"Kids, Slice of Life",medium,26,134,5.99
9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,"Adventure, Kids",short,2,307,6.15
23177,Piano Specials,"Drama, Music, Romance, Shoujo, Slice of Life",Special,4,194,6.19
7953,Defend Love,"Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural",Music,1,1162,6.31
22411,Asa ga Kuru mae ni: Sasurai Version,"Music, Romance",Music,1,187,5.31
4492,Seisen Gakuin,Restricted,short,1,1628,6.13
28077,"Go! Go! 575: Meippai ni, Hajiketeru?",Slice of Life,Special,1,1628,6.31
4544,Wanghu Sim Cheong,Fantasy,long,1,302,5.32
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",Special,1,29969,6.97
22163,Natsu no Shisen 1942,Dementia,long,1,167,4.84
15875,Shin Kyojin no Hoshi,Sports,medium,52,165,5.95
971,Astro Boy: Tetsuwan Atom,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",medium,50,9331,7.91
3182,Massugu ni Ikou. 2nd Season,"Comedy, Josei, Romance, Slice of Life",medium,5,904,6.29
13843,Wild Adapter,"Action, Drama, Mystery, Shoujo",short,2,5196,7.04
6462,Amefuri Kozou,"Fantasy, Supernatural",short,1,606,5.81
10643,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,1,14728,6.93
298,.hack//Tasogare no Udewa Densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",medium,12,47679,7.79
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,"Fantasy, Magic",short,2,2708,6.28
21201,Teekyuu 2 Specials,"Comedy, School, Shounen, Sports",Special,2,5666,7.28
586,Ayakashi: Japanese Classic Horror,"Fantasy, Historical, Horror",medium,11,34938,7.49
20365,Another: Misaki Mei - Shizuka ni,Music,Music,1,10775,6.63
29756,Sinbad: Soratobu Hime to Himitsu no Shima,Adventure,long,1,881,5.99
864,Mobile Suit Gundam Seed MSV Astray,"Mecha, Military, Sci-Fi, Shounen, Space",short,2,7336,7.01
9494,Soukyuu no Fafner: Arcadian Memory,"Action, Drama, Mecha, Military, Sci-Fi",short,2,1723,6.56
2983,Digital Devil Story: Megami Tensei,"Adventure, Demons, Drama, Fantasy, Horror, Mystery, Psychological, School, Supernatural",short,1,2660,6.68
28251,Uribyeol ilhowa ulrookso,"Comedy, Kids, Magic, Romance",long,1,283,6.06
30862,Yubi wo Nusunda Onna,,long,1,223,5.69
1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,Comedy,ONA,7,4503,6.67
16397,Photokano,"Ecchi, Romance, School",medium,13,53319,7.01
31505,Go! Samurai,"Action, Samurai",ONA,1,108,5.44
31750,TV-ban Pokemon Special Masara Town-hen Soushuuhen,"Action, Adventure, Comedy, Fantasy, Kids",short,3,485,6.54
25011,Fate/kaleid liner Prisma☆Illya 2wei! Specials,"Comedy, Ecchi, Fantasy, Magic",Special,5,13480,6.82
8987,Princess Knight☆Catue,Restricted,short,3,3006,6.41
21019,Nunbori,"Fantasy, Kids",medium,26,60,5.62
1980,Trava: Fist Planet,"Action, Comedy, Mecha, Sci-Fi, Space",short,4,8535,6.91
16514,Batsu &amp; Terry,"Comedy, Drama, School, Shounen, Sports",long,1,152,6.49
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",Comedy,long,1,1577,6.2
22789,Barakamon,"Comedy, Slice of Life",medium,12,225927,8.0
2741,Monkey Turn V,"Action, Drama, Sports",medium,25,245,6.4
34490,Sushi Azarashi,Comedy,medium,30,12,5.03
2789,B-Densetsu! Battle Bedaman,"Adventure, Fantasy, Kids, Shounen",medium,52,6545,7.73
12101,Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,"Magic, Music",Music,1,1773,6.17
6607,Superflat First Love,"Adventure, Fantasy",Special,1,2433,6.44
29711,Countdown,Dementia,long,1,62,4.7
13643,Imouto Twins,Restricted,short,1,1313,6.08
33113,Scared Rider Xechs,"Adventure, Harem, Romance, Sci-Fi",medium,12,12594,6.8
234,Dan Doh!!,"Adventure, Shounen, Sports",medium,26,2351,7.16
12141,Kaze no Matasaburou,"Fantasy, Kids, Slice of Life",short,1,371,6.37
4331,Penguin no Mondai,"Comedy, Kids",medium,100,377,6.49
693,Burn Up Scramble,"Action, Comedy, Drama, Ecchi, Police, Sci-Fi, Shounen",medium,12,5899,7.3
27491,Sore Ike! Anpanman: Kaiketsu Naganegiman to Doremi Hime,"Comedy, Fantasy, Kids",long,1,106,5.66
14617,Stranger: Mukou Hadan Pilot,"Action, Adventure, Historical, Samurai, Seinen",Special,1,4741,7.16
6063,Penguin no Mondai Movie,"Comedy, Kids",long,1,110,5.6
4966,Jigazou,Comedy,long,1,1152,6.01
25889,Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,"Adventure, Comedy, Kids, Sci-Fi",Special,1,219,6.36
26241,Inochi Kagayaku Akari,"Drama, Kids",short,1,48,5.53
24261,Hitsugi no Chaika OVA,"Action, Adventure, Comedy, Fantasy, Shounen",short,1,20605,7.29
31319,12-sai. 2nd Season,"Romance, School, Shoujo",short,4,1383,6.11
34136,Orange: Mirai,"Drama, Romance, School, Sci-Fi, Shoujo",long,1,29969,7.55
17947,Mahou Shoujo Lyrical Nanoha Reflection,"Action, Comedy, Drama, Magic, Super Power",long,1,4772,6.73
1812,Hanoka,Sci-Fi,medium,12,1686,6.24
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",medium,10,180032,7.33
9333,Koi☆Sento,"Comedy, Romance",short,1,4830,6.38
4262,Koihime†Musou,"Action, Adventure, Fantasy, Historical, Martial Arts",medium,12,32176,7.78
32446,MONSTER GENERATiON,Music,Music,1,468,5.73
28689,Noroma na Jiji,Historical,long,1,51,5.54
32430,Kodanuki Ponpo,"Kids, Music",Music,1,62,5.58
1679,Green Green Specials,"Comedy, Ecchi, Romance, Slice of Life",short,3,7526,6.57
19671,Free!: FrFr - Short Movie,"Comedy, Sports",Special,7,35956,7.61
25861,Inugami-san to Nekoyama-san Special,"Comedy, School, Shoujo Ai",Special,1,7062,6.63
33099,Washimo 4th Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",medium,Unknown,64,6.04
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,"Adventure, Drama, Sci-Fi, Space",Special,1,175,5.78
4419,Catman,"Comedy, Fantasy, Slice of Life",ONA,7,1555,6.66
29980,Adventures in Beauty Wonderland,Dementia,long,1,698,5.42
1273,Injuu Gakuen La Blue Girl: Fukkatsu-hen,"Demons, Restricted",short,4,2808,6.42
32355,Toshi Densetsu Series,Restricted,short,Unknown,4447,6.33
29770,Kikyuu,Music,Music,1,247,5.52
11917,Major: World Series,"Comedy, Drama, Sports",short,2,13405,7.49
30926,Akazukin Chanto Manabou! Koutsuu Rule,"Drama, Kids",short,1,48,5.85
3983,Mujintou Monogatari X,Restricted,short,4,531,5.88
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,"Drama, Fantasy, Harem, Romance, Shoujo",medium,12,5827,6.97
29812,Yumemi Douji,Drama,long,1,79,5.48
31016,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,"Drama, Historical, Kids",short,1,39,6.24
23607,Gaki Deka,"Comedy, Ecchi, Kids, Parody, Shounen",medium,22,72,5.74
30246,Space☆Dandy 2nd Season Picture Drama,"Comedy, Sci-Fi, Space",Special,3,1150,6.37
2359,Choujin Densetsu Urotsukidouji Movie,"Action, Demons, Drama, Restricted",long,1,2545,6.68
3991,Mahou Shoujo-tai Arusu the Adventure,"Adventure, Comedy, Fantasy, Magic",short,6,3208,6.67
23229,Meshimase Lodoss-tou Senki: Sorette Oishii no?,Comedy,medium,13,1187,6.16
18557,High School Agent,"Action, Drama, Military",short,2,219,5.82
5693,"Shinran-sama: Negai, Soshite Hikari",Historical,short,1,150,5.66
1949,Mahou no Chocolate,"Drama, Romance",short,1,2277,6.35
8772,Happy Weekend,"Kids, Music",Music,1,166,5.89
24909,Kaitou Joker,"Adventure, Comedy, Mystery, Shounen",medium,13,6352,7.32
1635,Ai Shimai 2: Futari no Kajitsu,Restricted,short,2,5247,6.52
3563,Momone,Restricted,short,1,838,5.93
31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,"Action, Magic",Special,1,1026,5.98
3308,Heartwork: Symphony of Destruction,"Action, Restricted",short,3,2197,6.28
28691,Kemurigusa Monogatari,,long,1,56,5.26
25437,Brothers Conflict OVA,"Harem, Romance, Shoujo",short,2,10286,6.57
31652,Taimanin Asagi 2,"Demons, Restricted, Supernatural",short,2,1904,6.27
7527,Ponsuke no Udekurabe,Action,long,1,91,4.92
28815,Bamboo Blade: CM Fanfu-Fufe-Fo,"Comedy, Parody, Sci-Fi",Special,24,455,6.26
34222,Higanjima X,"Fantasy, Horror, Seinen, Vampire",ONA,12,160,5.61
32175,Shounen Maid,"Comedy, Shoujo, Slice of Life",medium,12,30363,7.56
32582,Duel Masters VSRF,"Action, Adventure, Comedy, Shounen",medium,Unknown,460,6.07
1289,Mobile Police Patlabor: The New Files,"Comedy, Mecha, Police, Sci-Fi",short,16,3952,6.96
13281,FlashBack,Music,Music,1,1508,6.13
11537,Yamatarou Kaeru,Kids,short,1,332,6.12
32590,Taeng-gu &amp; Ulasyong,"Action, Comedy, Mecha",medium,26,38,5.37
4411,Mirai Robo Daltanias,"Comedy, Mecha, Shounen, Space",medium,47,509,6.53
32740,Girls und Panzer der Film: Arisu War!,"Military, School",Special,1,6548,6.65
4558,Yukiyo Ichiya Monogatari,"Restricted, Historical",short,3,922,6.48
1391,Future GPX Cyber Formula,"Adventure, Sci-Fi, Shounen, Sports",medium,37,2707,7.33
4808,Hurricane Polymar,"Action, Adventure, Police, Sci-Fi, Super Power",medium,26,738,6.42
15699,Haiyore! Nyaruko-san W,"Comedy, Parody, Sci-Fi",medium,12,84442,7.57
31440,Teekyuu 6,"Comedy, Shounen, Sports",medium,12,6897,7.33
49,Aa! Megami-sama!,"Comedy, Magic, Romance, Seinen, Supernatural",short,5,34590,7.21
2152,Oh! Edo Rocket,"Comedy, Drama, Fantasy, Historical, Sci-Fi",medium,26,8221,7.8
7960,Pachislo Kizoku Gin,"Action, Game",medium,23,223,5.32
24911,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,Restricted,short,1,1930,6.16
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,"Action, Comedy, Mecha, Sci-Fi, Super Power",short,1,2876,6.38
29399,Ousama Monogatari,"Adventure, Kids",medium,Unknown,101,5.86
3594,Tears to Tiara,"Action, Adventure, Fantasy, Magic",medium,26,50455,7.52
2165,Gegege no Kitarou (2007),"Comedy, Fantasy, Horror",medium,100,1656,6.49
30098,Lao Fu Zi Fan Dou Zhen Tan,"Comedy, Seinen",long,1,58,5.34
1587,Tenpou Ibun: Ayakashi Ayashi,"Demons, Historical, Supernatural",medium,25,10364,7.31
7897,Issho ni Sleeping: Sleeping with Hinako,Ecchi,short,1,10703,6.25
3377,Tres Marias: Sannin no Sei Shojo,Restricted,short,2,1003,6.02
20031,D-Frag!,"Comedy, Game, School, Seinen",medium,12,154548,7.78
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,"Comedy, Ecchi, Romance",Special,1,10024,6.48
10280,Uchuu Kaizoku Sara Special,"Restricted, Sci-Fi",Special,1,2441,6.51
9689,Agukaru,"Magic, Slice of Life, Supernatural",ONA,5,955,6.39
2042,Five Star Stories,"Action, Drama, Fantasy, Mecha, Sci-Fi",long,1,5343,6.96
1645,Harlock Saga: Nibelung no Yubiwa,"Action, Adventure, Drama, Sci-Fi, Seinen, Space",short,6,3244,7.09
20027,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,"Adventure, Fantasy, Kids",medium,26,133,5.98
33190,Planetarian: Hoshi no Hito,Magic,long,1,9461,6.5
33527,Kubbe no Ongakukai,"Fantasy, Music",ONA,1,55,5.39
33308,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,"Comedy, Mystery, Super Power",Special,1,610,6.06
1572,Jungle Taitei,"Adventure, Kids, Shounen",medium,52,3067,7.47
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy, Magic, Shounen, Supernatural",medium,13,205987,8.01
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4,136135,7.76
53,Ai Yori Aoshi,"Comedy, Drama, Harem, Romance, Slice of Life",medium,24,66597,7.79
686,To Heart: Remember My Memories Specials,"Comedy, Martial Arts, Parody, Samurai, Sci-Fi, Super Power",Special,7,2198,6.59
30705,Makura no Danshi,Shoujo,medium,12,19386,7.02
8663,Yokoo&#039;s 3 Animation Films,"Psychological, Romance",short,3,440,5.49
23753,Kishin Houkou Demonbane (TV) Specials,"Magic, Mecha, Sci-Fi, Supernatural",Special,2,571,6.01
30312,Manga Hajimete Omoshiro Juku OVA,"Adventure, Kids",short,4,48,5.77
4113,Mahou no Mako-chan,"Fantasy, Magic, Romance, Shoujo",medium,48,678,6.32
3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,Restricted,short,2,2930,6.38
10460,Kimi to Boku.,"Comedy, Drama, Romance, School, Shounen, Slice of Life",medium,13,86196,8.29
23115,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru Soushuuhen Special,"Comedy, Mystery, Super Power",Special,1,4587,6.67
2621,Natsu e no Tobira,"Drama, Romance, Shoujo, Shounen Ai",long,1,1975,6.63
33449,Moving Colors,Dementia,long,1,109,4.95
19921,Ogami Matsugorou,"Action, Martial Arts, Romance, School, Shounen",short,1,90,5.16
20075,Obocchama-kun,"Comedy, Parody",medium,164,85,5.54
29755,Haikyuu!! Movie 1: Owari to Hajimari,"Comedy, Drama, School, Shounen, Sports",long,1,13094,7.79
8655,Bijukubo,Restricted,short,2,2918,6.36
27915,Captain,"Shounen, Sports",Special,1,93,5.57
6122,Jinkou Shoujo: Henshin Sex Android,Restricted,short,2,3287,6.41
670,Lamune,"Drama, Romance, Slice of Life",medium,12,28716,7.54
3879,Paris no Isabelle,"Drama, Historical",medium,13,216,6.39
24133,Taimadou Gakuen 35 Shiken Shoutai,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",medium,12,99133,7.08
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,"Action, Adventure, Comedy, Drama, Seinen",long,1,5939,7.18
11933,Oda Nobuna no Yabou,"Comedy, Historical, Romance",medium,12,133216,8.01
9869,Din Dong,"Comedy, Parody",Special,1,80,5.04
769,Burn Up! W,"Comedy, Ecchi, Mecha, Sci-Fi, Shounen",short,4,5750,6.75
11703,Code:Breaker,"Action, Comedy, School, Shounen, Super Power, Supernatural",medium,13,135255,7.84
1388,Yakin Byoutou Ni,Restricted,short,5,2741,6.39
12505,C³ Special,"Action, Comedy, Ecchi, School, Supernatural",Special,1,18468,6.75
19629,Zecchou Rocket,Restricted,short,2,1796,6.22
143,Kannazuki no Miko,"Drama, Magic, Mecha, Romance, Shoujo Ai, Shounen, Supernatural",medium,12,42927,7.72
24637,G-On Riders Special,"Comedy, Ecchi, Sci-Fi",Special,1,302,5.64
31730,Audition,Music,long,1,78,5.42
5081,Bakemonogatari,"Mystery, Romance, Supernatural, Vampire",medium,15,482268,7.99
27579,Mii-chan no Tenohira,"Drama, Historical",long,1,51,5.53
373,Bannou Bunka Neko-Musume,"Adventure, Comedy, Mecha, Sci-Fi, Seinen",short,6,6122,7.03
2579,Anime 80-nichikan Sekai Isshuu,"Adventure, Historical, Kids, Romance",medium,26,2258,7.48
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,24707,7.79
1165,Sakura Taisen: Ouka Kenran,"Adventure, Mecha, Sci-Fi, Shounen",short,4,2890,6.83
8896,Natsufuku no Shoujo-tachi,"Drama, Historical",Special,1,347,6.49
1439,Lupin III: Walther P-38,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,3134,7.03
1139,Monkey Magic,"Adventure, Fantasy, Kids",medium,13,356,6.56
31866,Last Exile: Ginyoku no Fam Movie - Over the Wishes,"Action, Adventure, Sci-Fi",long,1,1948,6.39
5992,Tsuyoshi Shikkari Shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",medium,112,550,6.97
32011,Hakuouki: Otogisoushi,"Fantasy, Historical, Josei, Samurai",medium,13,2791,6.97
21591,Wasure-boshi,"Fantasy, Music",ONA,1,451,5.99
4760,Kanokon Specials,Ecchi,Special,12,19232,6.79
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",short,3,43372,7.04
8258,Damen&#039;s Walker,"Comedy, Romance",ONA,12,141,5.35
31853,Biohazard: Vendetta,"Action, Horror, Sci-Fi",long,1,2290,6.08
32950,RS Keikaku: Rebirth Storage,Mecha,Special,1,4648,6.46
30614,Ane Yome Quartet,Restricted,short,2,3921,6.48
17603,Mr. Pen Pen,"Comedy, Kids, Shoujo",Special,1,74,5.7
31450,Sol,"Dementia, Music",Music,1,88,4.93
25611,Genki Genki Non-tan (2004),"Kids, Music",medium,10,53,5.57
782,Gasaraki,"Drama, Mecha, Military, Psychological, Supernatural",medium,25,10770,7.17
3213,Ganbare Genki,"Action, Comedy, Shounen, Sports",medium,35,805,6.84
8417,Bonobono (TV) Specials,Comedy,Special,9,120,5.28
8560,"Kyou, Koi wo Hajimemasu","Romance, School, Shoujo",short,2,20953,6.95
33114,Experiment,Dementia,long,1,60,4.82
17100,Nae Ireumeun Dokgotak,Sports,long,1,66,5.18
1090,Mobile Suit Gundam I,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",long,1,12877,7.44
31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,"Comedy, Seinen, Slice of Life",short,1,280,5.84
31506,Kappa no Ude,,long,1,62,5.19
24021,Sei Shoujo The Animation,Restricted,short,1,2159,6.23
2555,Shoukoushi Cedie,"Drama, Shoujo, Slice of Life",medium,43,1501,7.09
1859,Grappler Baki,"Action, Shounen, Sports",short,1,4557,6.91
7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,"Action, Adventure, Fantasy, Magic, Shounen",long,1,736,6.39
18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,"Action, Mecha, Sci-Fi, Shounen, Super Power",long,1,402,6.0
17703,Danchi Tomoo,"Comedy, Seinen",medium,78,557,5.94
32324,Major 2nd,"Shounen, Sports",Special,1,458,6.25
32943,Hikari: Kariya wo Tsunagu Monogatari,Sports,Special,1,171,5.65
31848,Ojisan to Marshmallow,"Comedy, Slice of Life",medium,12,31005,7.37
29209,Tomodachi de Iyou ne,"Kids, Slice of Life",medium,26,40,5.98
10334,Rurouni Kenshin Recap,"Action, Adventure, Comedy, Historical, Romance, Samurai",Special,1,4527,7.11
6667,Love to Live By,Music,Music,1,911,5.92
1350,Parasite Dolls,"Action, Mecha, Police, Sci-Fi",short,3,6156,6.78
33532,Kaitou Tenshi Twin Angel (TV),Magic,medium,Unknown,698,5.74
23799,Dango San Kyoudai Attoiuma Gekijou,"Kids, Music",medium,50,74,5.81
31339,Drifters,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",medium,12,102857,7.86
17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen",medium,156,158,6.01
22377,Wonder Momo,"Action, Game, Martial Arts, School",ONA,5,3218,6.42
2724,Daicon Opening Animations,"Action, Adventure, Mecha, Music, Sci-Fi",Special,2,7174,7.06
6855,Da Nao Tiangong,Adventure,long,1,342,5.84
2993,Rosario to Vampire,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",medium,13,299278,7.69
25975,I Love Sky,"Comedy, Kids",Special,1,121,6.01
19467,Revbahaf Wang-gug Jaegeon-soelgi,"Comedy, Drama, Shoujo",medium,26,241,5.98
1798,Animation Seisaku Shinkou Kuromi-chan 2,"Comedy, Drama, Parody",short,1,3841,6.72
3132,Boukensha: The Man Was from Spain,"Adventure, Historical",medium,26,496,6.56
29083,Lovely x Cation The Animation,Restricted,short,2,3348,6.41
609,Saishuu Heiki Kanojo: Another Love Song,"Drama, Romance, Sci-Fi",short,2,12239,7.02
6609,Pucca (2006),"Comedy, Parody, Romance",medium,26,4425,6.67
22661,One Piece: Cry Heart,"Fantasy, Shounen",Special,3,3417,6.73
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,"Action, Adventure, Historical, Martial Arts, Samurai",long,1,76,5.52
30893,Deban Desu Yo! Onigirizu,Comedy,medium,6,163,5.59
32503,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",Ecchi,Special,1,372,5.49
1788,Yuuguu Settai: Kotou no Gokuraku e Youkoso,Restricted,short,2,2075,6.23
9938,Ikoku Meiro no Croisée The Animation,"Historical, Seinen, Slice of Life",medium,12,38652,7.94
30321,Strike the Blood: Valkyria no Oukoku-hen,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",short,2,29176,6.96
2475,6 Angels,"Action, Sci-Fi",ONA,6,1890,6.32
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,"Comedy, Kids, School, Slice of Life",long,1,206,6.04
9000,Toaru Hikuushi e no Tsuioku,"Adventure, Military, Romance",long,1,28857,7.09
5060,Hetalia Axis Powers,"Comedy, Historical, Parody",ONA,52,144898,8.34
357,Bokusatsu Tenshi Dokuro-chan,"Comedy, Ecchi, Magic",short,4,117080,7.23
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",short,1,40623,7.68
2795,Dragonaut: The Resonance,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",medium,25,45265,7.72
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,"Action, Comedy, Sci-Fi",medium,13,585,6.09
31534,Larva,Comedy,medium,26,139,5.67
5204,Kara no Kyoukai 6: Boukyaku Rokuon,"Action, Magic, Mystery, Romance, Supernatural, Thriller",long,1,93803,7.43
